sgx,sgy,sgz
-8910.05,-5835.54,6399.76
-8784.56,-5835.54,6399.76
-8659.07,-5835.54,6399.76
1631.13,-5835.54,6399.76
-9161.03,-5710.05,6399.76
-9035.54,-5710.05,6399.76
1756.62,-5710.05,6399.76
-9662.99,-5584.56,6399.76
-9537.5,-5584.56,6399.76
-9412.01,-5584.56,6399.76
-9286.52,-5584.56,6399.76
-10165.0,-5459.07,6399.76
-10039.5,-5459.07,6399.76
-9913.97,-5459.07,6399.76
-9788.48,-5459.07,6399.76
1882.11,-5459.07,6399.76
-10290.4,-5333.58,6399.76
2007.6,-5208.09,6399.76
-10415.9,-5082.6,6399.76
2133.09,-4957.11,6399.76
-10541.4,-4831.62,6399.76
-10666.9,-4706.13,6399.76
2258.58,-4706.13,6399.76
-10792.4,-4455.15,6399.76
2384.07,-4455.15,6399.76
2509.56,-4329.66,6399.76
-10917.9,-4078.68,6399.76
2635.05,-4078.68,6399.76
2760.54,-3827.7,6399.76
2886.03,-3702.21,6399.76
-11043.4,-3576.72,6399.76
3011.52,-3576.72,6399.76
3137.01,-3325.74,6399.76
3262.5,-3200.25,6399.76
3387.99,-2949.26,6399.76
3513.48,-2698.28,6399.76
3638.97,-2572.79,6399.76
3764.46,-2321.81,6399.76
3889.95,-1945.34,6399.76
-11043.4,-1694.36,6399.76
-10917.9,-1066.91,6399.76
3889.95,-690.441,6399.76
-10792.4,-564.951,6399.76
3764.46,-313.971,6399.76
-10666.9,-62.9902,6399.76
3638.97,-62.9902,6399.76
3513.48,62.5,6399.76
-10541.4,187.99,6399.76
3387.99,313.48,6399.76
3262.5,438.971,6399.76
-10415.9,564.461,6399.76
3137.01,564.461,6399.76
3011.52,689.951,6399.76
-10290.4,815.441,6399.76
2886.03,815.441,6399.76
2760.54,940.932,6399.76
-10165.0,1066.42,6399.76
2635.05,1066.42,6399.76
2509.56,1191.91,6399.76
-10039.5,1317.4,6399.76
2384.07,1317.4,6399.76
2133.09,1442.89,6399.76
2258.58,1442.89,6399.76
-9913.97,1568.38,6399.76
2007.6,1568.38,6399.76
1882.11,1693.87,6399.76
-9788.48,1819.36,6399.76
1756.62,1819.36,6399.76
-9662.99,1944.85,6399.76
1505.64,1944.85,6399.76
1631.13,1944.85,6399.76
-9537.5,2070.34,6399.76
1254.66,2070.34,6399.76
1380.15,2070.34,6399.76
-9412.01,2195.83,6399.76
752.695,2195.83,6399.76
878.186,2195.83,6399.76
1003.68,2195.83,6399.76
1129.17,2195.83,6399.76
-9286.52,2321.32,6399.76
125.245,2321.32,6399.76
250.735,2321.32,6399.76
376.226,2321.32,6399.76
501.715,2321.32,6399.76
627.205,2321.32,6399.76
-9161.03,2446.81,6399.76
-878.677,2446.81,6399.76
-753.187,2446.81,6399.76
-627.696,2446.81,6399.76
-502.206,2446.81,6399.76
-376.716,2446.81,6399.76
-251.226,2446.81,6399.76
-125.735,2446.81,6399.76
-0.245117,2446.81,6399.76
-9035.54,2572.3,6399.76
-2259.07,2572.3,6399.76
-2133.58,2572.3,6399.76
-2008.09,2572.3,6399.76
-1882.6,2572.3,6399.76
-1757.11,2572.3,6399.76
-1631.62,2572.3,6399.76
-1506.13,2572.3,6399.76
-1380.64,2572.3,6399.76
-1255.15,2572.3,6399.76
-1129.66,2572.3,6399.76
-1004.17,2572.3,6399.76
-8910.05,2697.79,6399.76
-3513.97,2697.79,6399.76
-3388.48,2697.79,6399.76
-3262.99,2697.79,6399.76
-3137.5,2697.79,6399.76
-3012.01,2697.79,6399.76
-2886.52,2697.79,6399.76
-2761.03,2697.79,6399.76
-2635.54,2697.79,6399.76
-2510.05,2697.79,6399.76
-2384.56,2697.79,6399.76
-8784.56,2823.29,6399.76
-8659.07,2823.29,6399.76
-4392.4,2823.29,6399.76
-4266.91,2823.29,6399.76
-4141.42,2823.29,6399.76
-4015.93,2823.29,6399.76
-3890.44,2823.29,6399.76
-3764.95,2823.29,6399.76
-3639.46,2823.29,6399.76
-8533.58,2948.78,6399.76
-8408.09,2948.78,6399.76
-8282.6,2948.78,6399.76
-5270.83,2948.78,6399.76
-5145.34,2948.78,6399.76
-5019.85,2948.78,6399.76
-4894.36,2948.78,6399.76
-4768.87,2948.78,6399.76
-4643.38,2948.78,6399.76
-4517.89,2948.78,6399.76
-8157.11,3074.27,6399.76
-8031.62,3074.27,6399.76
-7906.13,3074.27,6399.76
-7780.64,3074.27,6399.76
-7655.15,3074.27,6399.76
-7529.66,3074.27,6399.76
-6400.25,3074.27,6399.76
-6274.75,3074.27,6399.76
-6149.26,3074.27,6399.76
-6023.77,3074.27,6399.76
-5898.28,3074.27,6399.76
-5772.79,3074.27,6399.76
-5647.3,3074.27,6399.76
-5521.81,3074.27,6399.76
-5396.32,3074.27,6399.76
-7404.17,3199.76,6399.76
-7278.68,3199.76,6399.76
-7153.19,3199.76,6399.76
-7027.7,3199.76,6399.76
-6902.21,3199.76,6399.76
-6776.72,3199.76,6399.76
-6651.23,3199.76,6399.76
-6525.74,3199.76,6399.76
-2823.77,-8408.09,6399.76
-2321.81,-8408.09,6399.76
-3576.72,-8282.6,6399.76
-1568.87,-8282.6,6399.76
-3953.19,-8157.11,6399.76
-1192.4,-8157.11,6399.76
-4204.17,-8031.62,6399.76
-941.422,-8031.62,6399.76
-4455.15,-7906.13,6399.76
-690.441,-7906.13,6399.76
-4706.13,-7780.64,6399.76
-439.461,-7780.64,6399.76
-4957.11,-7655.15,6399.76
-313.971,-7655.15,6399.76
-5208.09,-7529.66,6399.76
-62.9902,-7529.66,6399.76
-5459.07,-7404.17,6399.76
62.5,-7404.17,6399.76
-5710.05,-7278.68,6399.76
313.48,-7278.68,6399.76
-5961.03,-7153.19,6399.76
438.971,-7153.19,6399.76
-6212.01,-7027.7,6399.76
564.461,-7027.7,6399.76
-6462.99,-6902.21,6399.76
689.951,-6902.21,6399.76
-6713.97,-6776.72,6399.76
815.441,-6776.72,6399.76
-6964.95,-6651.23,6399.76
940.932,-6651.23,6399.76
-7215.93,-6525.74,6399.76
1066.42,-6525.74,6399.76
-7466.91,-6400.25,6399.76
1191.91,-6400.25,6399.76
-7843.38,-6274.75,6399.76
1317.4,-6274.75,6399.76
-8094.36,-6149.26,6399.76
1442.89,-6149.26,6399.76
-8345.34,-6023.77,6399.76
1568.38,-6023.77,6399.76
-8596.32,-5898.28,6399.76
1568.38,-5898.28,6399.76
-8972.79,-5772.79,6399.76
1693.87,-5772.79,6399.76
-9223.77,-5647.3,6399.76
1819.36,-5647.3,6399.76
-9725.74,-5521.81,6399.76
1819.36,-5521.81,6399.76
-10227.7,-5396.32,6399.76
1944.85,-5396.32,6399.76
-10353.2,-5270.83,6399.76
1944.85,-5270.83,6399.76
-10353.2,-5145.34,6399.76
2070.34,-5145.34,6399.76
-10478.7,-5019.85,6399.76
2070.34,-5019.85,6399.76
-10478.7,-4894.36,6399.76
2195.83,-4894.36,6399.76
-10604.2,-4768.87,6399.76
2195.83,-4768.87,6399.76
-10729.7,-4643.38,6399.76
2321.32,-4643.38,6399.76
-10729.7,-4517.89,6399.76
2321.32,-4517.89,6399.76
-10855.1,-4392.4,6399.76
2446.81,-4392.4,6399.76
-10855.1,-4266.91,6399.76
2572.3,-4266.91,6399.76
-10855.1,-4141.42,6399.76
2572.3,-4141.42,6399.76
-10980.6,-4015.93,6399.76
2697.79,-4015.93,6399.76
-10980.6,-3890.44,6399.76
2697.79,-3890.44,6399.76
-10980.6,-3764.95,6399.76
2823.29,-3764.95,6399.76
-10980.6,-3639.46,6399.76
2948.78,-3639.46,6399.76
-11106.1,-3513.97,6399.76
3074.27,-3513.97,6399.76
-11106.1,-3388.48,6399.76
3074.27,-3388.48,6399.76
-11106.1,-3262.99,6399.76
3199.76,-3262.99,6399.76
-11106.1,-3137.5,6399.76
3325.24,-3137.5,6399.76
-11106.1,-3012.01,6399.76
3325.24,-3012.01,6399.76
-11106.1,-2886.52,6399.76
3450.73,-2886.52,6399.76
-11106.1,-2761.03,6399.76
3450.73,-2761.03,6399.76
-11106.1,-2635.54,6399.76
3576.22,-2635.54,6399.76
-11106.1,-2510.05,6399.76
3701.71,-2510.05,6399.76
-11106.1,-2384.56,6399.76
3701.71,-2384.56,6399.76
-11106.1,-2259.07,6399.76
3827.21,-2259.07,6399.76
-11106.1,-2133.58,6399.76
3827.21,-2133.58,6399.76
-11106.1,-2008.09,6399.76
3827.21,-2008.09,6399.76
-11106.1,-1882.6,6399.76
3952.7,-1882.6,6399.76
-11106.1,-1757.11,6399.76
3952.7,-1757.11,6399.76
-10980.6,-1631.62,6399.76
3952.7,-1631.62,6399.76
-10980.6,-1506.13,6399.76
3952.7,-1506.13,6399.76
-10980.6,-1380.64,6399.76
3952.7,-1380.64,6399.76
-10980.6,-1255.15,6399.76
3952.7,-1255.15,6399.76
-10980.6,-1129.66,6399.76
3952.7,-1129.66,6399.76
-10855.1,-1004.17,6399.76
3952.7,-1004.17,6399.76
-10855.1,-878.677,6399.76
3952.7,-878.677,6399.76
-10855.1,-753.187,6399.76
3952.7,-753.187,6399.76
-10855.1,-627.696,6399.76
3827.21,-627.696,6399.76
-10729.7,-502.206,6399.76
3827.21,-502.206,6399.76
-10729.7,-376.716,6399.76
3827.21,-376.716,6399.76
-10729.7,-251.226,6399.76
3701.71,-251.226,6399.76
-10729.7,-125.735,6399.76
3701.71,-125.735,6399.76
-10604.2,-0.245117,6399.76
3576.22,-0.245117,6399.76
-10604.2,125.245,6399.76
3450.73,125.245,6399.76
-10478.7,250.735,6399.76
3450.73,250.735,6399.76
-10478.7,376.226,6399.76
3325.24,376.226,6399.76
-10478.7,501.715,6399.76
3199.76,501.715,6399.76
-10353.2,627.205,6399.76
3074.27,627.205,6399.76
-10353.2,752.695,6399.76
2948.78,752.695,6399.76
-10227.7,878.186,6399.76
2823.29,878.186,6399.76
-10227.7,1003.68,6399.76
2697.79,1003.68,6399.76
-10102.2,1129.17,6399.76
2572.3,1129.17,6399.76
-10102.2,1254.66,6399.76
2446.81,1254.66,6399.76
-9976.72,1380.15,6399.76
2321.32,1380.15,6399.76
-9976.72,1505.64,6399.76
2070.34,1505.64,6399.76
-9851.23,1631.13,6399.76
1944.85,1631.13,6399.76
-9851.23,1756.62,6399.76
1819.36,1756.62,6399.76
-9725.74,1882.11,6399.76
1693.87,1882.11,6399.76
-9600.25,2007.6,6399.76
1442.89,2007.6,6399.76
-9474.75,2133.09,6399.76
1191.91,2133.09,6399.76
-9349.26,2258.58,6399.76
689.951,2258.58,6399.76
-9223.77,2384.07,6399.76
62.5,2384.07,6399.76
-9098.28,2509.56,6399.76
-941.422,2509.56,6399.76
-8972.79,2635.05,6399.76
-2321.81,2635.05,6399.76
-8847.3,2760.54,6399.76
-3576.72,2760.54,6399.76
-8596.32,2886.03,6399.76
-4455.15,2886.03,6399.76
-8219.85,3011.52,6399.76
-5333.58,3011.52,6399.76
-7466.91,3137.01,6399.76
-6462.99,3137.01,6399.76
-2761.03,-8408.09,6462.5
-251.226,-7655.15,6462.5
125.245,-7404.17,6462.5
-5898.28,-7153.19,6462.5
-6149.26,-7027.7,6462.5
-6400.25,-6902.21,6462.5
-6651.23,-6776.72,6462.5
878.186,-6776.72,6462.5
-6902.21,-6651.23,6462.5
1003.68,-6651.23,6462.5
-7153.19,-6525.74,6462.5
1129.17,-6525.74,6462.5
-7404.17,-6400.25,6462.5
1254.66,-6400.25,6462.5
-7780.64,-6274.75,6462.5
1380.15,-6274.75,6462.5
-8031.62,-6149.26,6462.5
-8282.6,-6023.77,6462.5
-8533.58,-5898.28,6462.5
1631.13,-5898.28,6462.5
-8910.05,-5772.79,6462.5
-9161.03,-5647.3,6462.5
-9662.99,-5521.81,6462.5
1882.11,-5521.81,6462.5
-10290.4,-5396.32,6462.5
2007.6,-5270.83,6462.5
-10415.9,-5145.34,6462.5
2133.09,-5019.85,6462.5
-10541.4,-4894.36,6462.5
2258.58,-4768.87,6462.5
2384.07,-4517.89,6462.5
2509.56,-4392.4,6462.5
2635.05,-4141.42,6462.5
2760.54,-3890.44,6462.5
2886.03,-3764.95,6462.5
3638.97,-2510.05,6462.5
3764.46,-2259.07,6462.5
3889.95,-1882.6,6462.5
3889.95,-1757.11,6462.5
-11043.4,-1631.62,6462.5
-10917.9,-1004.17,6462.5
3889.95,-1004.17,6462.5
3889.95,-878.677,6462.5
3889.95,-753.187,6462.5
-10792.4,-502.206,6462.5
3764.46,-502.206,6462.5
3764.46,-376.716,6462.5
3638.97,-125.735,6462.5
-10541.4,250.735,6462.5
3387.99,250.735,6462.5
3262.5,376.226,6462.5
-10290.4,878.186,6462.5
2635.05,1003.68,6462.5
-10165.0,1129.17,6462.5
2509.56,1129.17,6462.5
2384.07,1254.66,6462.5
-10039.5,1380.15,6462.5
2258.58,1380.15,6462.5
1882.11,1631.13,6462.5
1756.62,1756.62,6462.5
1631.13,1882.11,6462.5
1380.15,2007.6,6462.5
1003.68,2133.09,6462.5
1129.17,2133.09,6462.5
501.715,2258.58,6462.5
627.205,2258.58,6462.5
-251.226,2384.07,6462.5
-125.735,2384.07,6462.5
-0.245117,2384.07,6462.5
-1506.13,2509.56,6462.5
-1380.64,2509.56,6462.5
-1255.15,2509.56,6462.5
-1129.66,2509.56,6462.5
-1004.17,2509.56,6462.5
-3012.01,2635.05,6462.5
-2886.52,2635.05,6462.5
-2761.03,2635.05,6462.5
-2635.54,2635.05,6462.5
-2510.05,2635.05,6462.5
-2384.56,2635.05,6462.5
-8784.56,2760.54,6462.5
-4015.93,2760.54,6462.5
-3890.44,2760.54,6462.5
-3764.95,2760.54,6462.5
-3639.46,2760.54,6462.5
-8533.58,2886.03,6462.5
-4894.36,2886.03,6462.5
-4768.87,2886.03,6462.5
-4643.38,2886.03,6462.5
-4517.89,2886.03,6462.5
-8157.11,3011.52,6462.5
-8031.62,3011.52,6462.5
-5898.28,3011.52,6462.5
-5772.79,3011.52,6462.5
-5647.3,3011.52,6462.5
-5521.81,3011.52,6462.5
-5396.32,3011.52,6462.5
-7404.17,3137.01,6462.5
-7278.68,3137.01,6462.5
-7153.19,3137.01,6462.5
-7027.7,3137.01,6462.5
-6902.21,3137.01,6462.5
-6776.72,3137.01,6462.5
-6651.23,3137.01,6462.5
-6525.74,3137.01,6462.5
-2635.54,-8470.83,6525.24
-2510.05,-8470.83,6525.24
-2384.56,-8470.83,6525.24
-3513.97,-8345.34,6525.24
-3388.48,-8345.34,6525.24
-3262.99,-8345.34,6525.24
-3137.5,-8345.34,6525.24
-3012.01,-8345.34,6525.24
-2886.52,-8345.34,6525.24
-2761.03,-8345.34,6525.24
-2259.07,-8345.34,6525.24
-2133.58,-8345.34,6525.24
-2008.09,-8345.34,6525.24
-1882.6,-8345.34,6525.24
-1757.11,-8345.34,6525.24
-1631.62,-8345.34,6525.24
-3890.44,-8219.85,6525.24
-3764.95,-8219.85,6525.24
-3639.46,-8219.85,6525.24
-1506.13,-8219.85,6525.24
-1380.64,-8219.85,6525.24
-1255.15,-8219.85,6525.24
-4141.42,-8094.36,6525.24
-4015.93,-8094.36,6525.24
-1129.66,-8094.36,6525.24
-1004.17,-8094.36,6525.24
-4392.4,-7968.87,6525.24
-4266.91,-7968.87,6525.24
-878.677,-7968.87,6525.24
-753.187,-7968.87,6525.24
-4643.38,-7843.38,6525.24
-4517.89,-7843.38,6525.24
-627.696,-7843.38,6525.24
-502.206,-7843.38,6525.24
-4894.36,-7717.89,6525.24
-4768.87,-7717.89,6525.24
-376.716,-7717.89,6525.24
-251.226,-7717.89,6525.24
-5145.34,-7592.4,6525.24
-5019.85,-7592.4,6525.24
-125.735,-7592.4,6525.24
-5396.32,-7466.91,6525.24
-5270.83,-7466.91,6525.24
-0.245117,-7466.91,6525.24
125.245,-7466.91,6525.24
-5647.3,-7341.42,6525.24
-5521.81,-7341.42,6525.24
250.735,-7341.42,6525.24
-5772.79,-7215.93,6525.24
376.226,-7215.93,6525.24
-6023.77,-7090.44,6525.24
-5898.28,-7090.44,6525.24
501.715,-7090.44,6525.24
-6274.75,-6964.95,6525.24
-6149.26,-6964.95,6525.24
627.205,-6964.95,6525.24
-6525.74,-6839.46,6525.24
-6400.25,-6839.46,6525.24
752.695,-6839.46,6525.24
878.186,-6839.46,6525.24
-6776.72,-6713.97,6525.24
-6651.23,-6713.97,6525.24
1003.68,-6713.97,6525.24
-7027.7,-6588.48,6525.24
-6902.21,-6588.48,6525.24
1129.17,-6588.48,6525.24
-7278.68,-6462.99,6525.24
-7153.19,-6462.99,6525.24
1254.66,-6462.99,6525.24
-7655.15,-6337.5,6525.24
-7529.66,-6337.5,6525.24
-7404.17,-6337.5,6525.24
1380.15,-6337.5,6525.24
-7906.13,-6212.01,6525.24
-7780.64,-6212.01,6525.24
-8157.11,-6086.52,6525.24
-8031.62,-6086.52,6525.24
1505.64,-6086.52,6525.24
-8408.09,-5961.03,6525.24
-8282.6,-5961.03,6525.24
1631.13,-5961.03,6525.24
-8784.56,-5835.54,6525.24
-8659.07,-5835.54,6525.24
-8533.58,-5835.54,6525.24
-9035.54,-5710.05,6525.24
-8910.05,-5710.05,6525.24
1756.62,-5710.05,6525.24
-9537.5,-5584.56,6525.24
-9412.01,-5584.56,6525.24
-9286.52,-5584.56,6525.24
-9161.03,-5584.56,6525.24
1882.11,-5584.56,6525.24
-10290.4,-5459.07,6525.24
-10165.0,-5459.07,6525.24
-10039.5,-5459.07,6525.24
-9913.97,-5459.07,6525.24
-9788.48,-5459.07,6525.24
-9662.99,-5459.07,6525.24
2007.6,-5333.58,6525.24
-10415.9,-5208.09,6525.24
2133.09,-5082.6,6525.24
-10541.4,-4957.11,6525.24
2258.58,-4831.62,6525.24
-10666.9,-4706.13,6525.24
2384.07,-4580.64,6525.24
-10792.4,-4455.15,6525.24
2509.56,-4455.15,6525.24
2635.05,-4204.17,6525.24
-10917.9,-4078.68,6525.24
2760.54,-3953.19,6525.24
2886.03,-3827.7,6525.24
-11043.4,-3576.72,6525.24
3011.52,-3576.72,6525.24
3137.01,-3325.74,6525.24
3262.5,-3200.25,6525.24
3387.99,-2949.26,6525.24
3513.48,-2698.28,6525.24
3638.97,-2447.3,6525.24
3764.46,-2196.32,6525.24
3889.95,-1694.36,6525.24
-11043.4,-1568.87,6525.24
3889.95,-1066.91,6525.24
-10917.9,-941.422,6525.24
3764.46,-564.951,6525.24
-10792.4,-439.461,6525.24
3638.97,-188.48,6525.24
-10666.9,-62.9902,6525.24
3513.48,62.5,6525.24
3387.99,187.99,6525.24
-10541.4,313.48,6525.24
3262.5,313.48,6525.24
-10415.9,564.461,6525.24
3137.01,564.461,6525.24
3011.52,689.951,6525.24
2886.03,815.441,6525.24
-10290.4,940.932,6525.24
2635.05,940.932,6525.24
2760.54,940.932,6525.24
2509.56,1066.42,6525.24
-10165.0,1191.91,6525.24
2384.07,1191.91,6525.24
2258.58,1317.4,6525.24
-10039.5,1442.89,6525.24
2133.09,1442.89,6525.24
-9913.97,1568.38,6525.24
1882.11,1568.38,6525.24
2007.6,1568.38,6525.24
1756.62,1693.87,6525.24
-9788.48,1819.36,6525.24
1631.13,1819.36,6525.24
-9662.99,1944.85,6525.24
1380.15,1944.85,6525.24
1505.64,1944.85,6525.24
-9537.5,2070.34,6525.24
1003.68,2070.34,6525.24
1129.17,2070.34,6525.24
1254.66,2070.34,6525.24
-9412.01,2195.83,6525.24
501.715,2195.83,6525.24
627.205,2195.83,6525.24
752.695,2195.83,6525.24
878.186,2195.83,6525.24
-9286.52,2321.32,6525.24
-251.226,2321.32,6525.24
-125.735,2321.32,6525.24
-0.245117,2321.32,6525.24
125.245,2321.32,6525.24
250.735,2321.32,6525.24
376.226,2321.32,6525.24
-9161.03,2446.81,6525.24
-1506.13,2446.81,6525.24
-1380.64,2446.81,6525.24
-1255.15,2446.81,6525.24
-1129.66,2446.81,6525.24
-1004.17,2446.81,6525.24
-878.677,2446.81,6525.24
-753.187,2446.81,6525.24
-627.696,2446.81,6525.24
-502.206,2446.81,6525.24
-376.716,2446.81,6525.24
-9035.54,2572.3,6525.24
-3012.01,2572.3,6525.24
-2886.52,2572.3,6525.24
-2761.03,2572.3,6525.24
-2635.54,2572.3,6525.24
-2510.05,2572.3,6525.24
-2384.56,2572.3,6525.24
-2259.07,2572.3,6525.24
-2133.58,2572.3,6525.24
-2008.09,2572.3,6525.24
-1882.6,2572.3,6525.24
-1757.11,2572.3,6525.24
-1631.62,2572.3,6525.24
-8910.05,2697.79,6525.24
-8784.56,2697.79,6525.24
-4015.93,2697.79,6525.24
-3890.44,2697.79,6525.24
-3764.95,2697.79,6525.24
-3639.46,2697.79,6525.24
-3513.97,2697.79,6525.24
-3388.48,2697.79,6525.24
-3262.99,2697.79,6525.24
-3137.5,2697.79,6525.24
-8659.07,2823.29,6525.24
-8533.58,2823.29,6525.24
-4894.36,2823.29,6525.24
-4768.87,2823.29,6525.24
-4643.38,2823.29,6525.24
-4517.89,2823.29,6525.24
-4392.4,2823.29,6525.24
-4266.91,2823.29,6525.24
-4141.42,2823.29,6525.24
-8408.09,2948.78,6525.24
-8282.6,2948.78,6525.24
-8157.11,2948.78,6525.24
-8031.62,2948.78,6525.24
-5898.28,2948.78,6525.24
-5772.79,2948.78,6525.24
-5647.3,2948.78,6525.24
-5521.81,2948.78,6525.24
-5396.32,2948.78,6525.24
-5270.83,2948.78,6525.24
-5145.34,2948.78,6525.24
-5019.85,2948.78,6525.24
-7906.13,3074.27,6525.24
-7780.64,3074.27,6525.24
-7655.15,3074.27,6525.24
-7529.66,3074.27,6525.24
-7404.17,3074.27,6525.24
-7278.68,3074.27,6525.24
-7153.19,3074.27,6525.24
-7027.7,3074.27,6525.24
-6902.21,3074.27,6525.24
-6776.72,3074.27,6525.24
-6651.23,3074.27,6525.24
-6525.74,3074.27,6525.24
-6400.25,3074.27,6525.24
-6274.75,3074.27,6525.24
-6149.26,3074.27,6525.24
-6023.77,3074.27,6525.24
-2698.28,-8408.09,6525.24
-2321.81,-8408.09,6525.24
-3576.72,-8282.6,6525.24
-1568.87,-8282.6,6525.24
-3953.19,-8157.11,6525.24
-1192.4,-8157.11,6525.24
-4204.17,-8031.62,6525.24
-941.422,-8031.62,6525.24
-4455.15,-7906.13,6525.24
-690.441,-7906.13,6525.24
-4706.13,-7780.64,6525.24
-439.461,-7780.64,6525.24
-4957.11,-7655.15,6525.24
-188.48,-7655.15,6525.24
-5208.09,-7529.66,6525.24
-62.9902,-7529.66,6525.24
-5459.07,-7404.17,6525.24
187.99,-7404.17,6525.24
-5710.05,-7278.68,6525.24
313.48,-7278.68,6525.24
-5835.54,-7153.19,6525.24
438.971,-7153.19,6525.24
-6086.52,-7027.7,6525.24
564.461,-7027.7,6525.24
-6337.5,-6902.21,6525.24
689.951,-6902.21,6525.24
-6588.48,-6776.72,6525.24
940.932,-6776.72,6525.24
-6839.46,-6651.23,6525.24
1066.42,-6651.23,6525.24
-7090.44,-6525.74,6525.24
1191.91,-6525.74,6525.24
-7341.42,-6400.25,6525.24
1317.4,-6400.25,6525.24
-7717.89,-6274.75,6525.24
1442.89,-6274.75,6525.24
-7968.87,-6149.26,6525.24
1442.89,-6149.26,6525.24
-8219.85,-6023.77,6525.24
1568.38,-6023.77,6525.24
-8470.83,-5898.28,6525.24
1693.87,-5898.28,6525.24
-8847.3,-5772.79,6525.24
1693.87,-5772.79,6525.24
-9098.28,-5647.3,6525.24
1819.36,-5647.3,6525.24
-9600.25,-5521.81,6525.24
1944.85,-5521.81,6525.24
-10353.2,-5396.32,6525.24
1944.85,-5396.32,6525.24
-10353.2,-5270.83,6525.24
2070.34,-5270.83,6525.24
-10478.7,-5145.34,6525.24
2070.34,-5145.34,6525.24
-10478.7,-5019.85,6525.24
2195.83,-5019.85,6525.24
-10604.2,-4894.36,6525.24
2195.83,-4894.36,6525.24
-10604.2,-4768.87,6525.24
2321.32,-4768.87,6525.24
-10729.7,-4643.38,6525.24
2321.32,-4643.38,6525.24
-10729.7,-4517.89,6525.24
2446.81,-4517.89,6525.24
-10855.1,-4392.4,6525.24
2572.3,-4392.4,6525.24
-10855.1,-4266.91,6525.24
2572.3,-4266.91,6525.24
-10855.1,-4141.42,6525.24
2697.79,-4141.42,6525.24
-10980.6,-4015.93,6525.24
2697.79,-4015.93,6525.24
-10980.6,-3890.44,6525.24
2823.29,-3890.44,6525.24
-10980.6,-3764.95,6525.24
2948.78,-3764.95,6525.24
-10980.6,-3639.46,6525.24
2948.78,-3639.46,6525.24
-11106.1,-3513.97,6525.24
3074.27,-3513.97,6525.24
-11106.1,-3388.48,6525.24
3074.27,-3388.48,6525.24
-11106.1,-3262.99,6525.24
3199.76,-3262.99,6525.24
-11106.1,-3137.5,6525.24
3325.24,-3137.5,6525.24
-11106.1,-3012.01,6525.24
3325.24,-3012.01,6525.24
-11106.1,-2886.52,6525.24
3450.73,-2886.52,6525.24
-11106.1,-2761.03,6525.24
3450.73,-2761.03,6525.24
-11106.1,-2635.54,6525.24
3576.22,-2635.54,6525.24
-11106.1,-2510.05,6525.24
3576.22,-2510.05,6525.24
-11106.1,-2384.56,6525.24
3701.71,-2384.56,6525.24
-11106.1,-2259.07,6525.24
3701.71,-2259.07,6525.24
-11106.1,-2133.58,6525.24
3827.21,-2133.58,6525.24
-11106.1,-2008.09,6525.24
3827.21,-2008.09,6525.24
-11106.1,-1882.6,6525.24
3827.21,-1882.6,6525.24
-11106.1,-1757.11,6525.24
3827.21,-1757.11,6525.24
-11106.1,-1631.62,6525.24
3952.7,-1631.62,6525.24
-10980.6,-1506.13,6525.24
3952.7,-1506.13,6525.24
-10980.6,-1380.64,6525.24
3952.7,-1380.64,6525.24
-10980.6,-1255.15,6525.24
3952.7,-1255.15,6525.24
-10980.6,-1129.66,6525.24
3952.7,-1129.66,6525.24
-10980.6,-1004.17,6525.24
3827.21,-1004.17,6525.24
-10855.1,-878.677,6525.24
3827.21,-878.677,6525.24
-10855.1,-753.187,6525.24
3827.21,-753.187,6525.24
-10855.1,-627.696,6525.24
3827.21,-627.696,6525.24
-10855.1,-502.206,6525.24
3701.71,-502.206,6525.24
-10729.7,-376.716,6525.24
3701.71,-376.716,6525.24
-10729.7,-251.226,6525.24
3701.71,-251.226,6525.24
-10729.7,-125.735,6525.24
3576.22,-125.735,6525.24
-10604.2,-0.245117,6525.24
3576.22,-0.245117,6525.24
-10604.2,125.245,6525.24
3450.73,125.245,6525.24
-10604.2,250.735,6525.24
3325.24,250.735,6525.24
-10478.7,376.226,6525.24
3199.76,376.226,6525.24
-10478.7,501.715,6525.24
3199.76,501.715,6525.24
-10353.2,627.205,6525.24
3074.27,627.205,6525.24
-10353.2,752.695,6525.24
2948.78,752.695,6525.24
-10353.2,878.186,6525.24
2823.29,878.186,6525.24
-10227.7,1003.68,6525.24
2572.3,1003.68,6525.24
-10227.7,1129.17,6525.24
2446.81,1129.17,6525.24
-10102.2,1254.66,6525.24
2321.32,1254.66,6525.24
-10102.2,1380.15,6525.24
2195.83,1380.15,6525.24
-9976.72,1505.64,6525.24
2070.34,1505.64,6525.24
-9851.23,1631.13,6525.24
1819.36,1631.13,6525.24
-9851.23,1756.62,6525.24
1693.87,1756.62,6525.24
-9725.74,1882.11,6525.24
1568.38,1882.11,6525.24
-9600.25,2007.6,6525.24
1317.4,2007.6,6525.24
-9474.75,2133.09,6525.24
940.932,2133.09,6525.24
-9349.26,2258.58,6525.24
438.971,2258.58,6525.24
-9223.77,2384.07,6525.24
-313.971,2384.07,6525.24
-9098.28,2509.56,6525.24
-1568.87,2509.56,6525.24
-8972.79,2635.05,6525.24
-3074.75,2635.05,6525.24
-8721.81,2760.54,6525.24
-4078.68,2760.54,6525.24
-8470.83,2886.03,6525.24
-4957.11,2886.03,6525.24
-7968.87,3011.52,6525.24
